image_path,style,original_filename,label
data\processed\Color_Field_Painting\esteban-vicente_one-day-1976.jpg,Color_Field_Painting,esteban-vicente_one-day-1976.jpg,5
data\processed\Northern_Renaissance\hieronymus-bosch_the-garden-of-earthly-delights-5.jpg,Northern_Renaissance,hieronymus-bosch_the-garden-of-earthly-delights-5.jpg,17
data\processed\Realism\boris-kustodiev_at-the-icon-of-the-saviour-1910.jpg,Realism,boris-kustodiev_at-the-icon-of-the-saviour-1910.jpg,21
data\processed\Synthetic_Cubism\juan-gris_guitar-and-glass-1914.jpg,Synthetic_Cubism,juan-gris_guitar-and-glass-1914.jpg,25
data\processed\High_Renaissance\pietro-perugino_four-naked.jpg,High_Renaissance,pietro-perugino_four-naked.jpg,11
data\processed\Expressionism\martiros-saryan_in-old-yerevan-1930.jpg,Expressionism,martiros-saryan_in-old-yerevan-1930.jpg,9
data\processed\Color_Field_Painting\jack-bush_three-and-blue-loop-1971.jpg,Color_Field_Painting,jack-bush_three-and-blue-loop-1971.jpg,5
data\processed\Naive_Art_Primitivism\tarsila-do-amaral_second-class.jpg,Naive_Art_Primitivism,tarsila-do-amaral_second-class.jpg,15
data\processed\Contemporary_Realism\john-miller_autumn-sunrise.jpg,Contemporary_Realism,john-miller_autumn-sunrise.jpg,6
data\processed\Minimalism\martin-barre_59-80-75-c-1959.jpg,Minimalism,martin-barre_59-80-75-c-1959.jpg,14
data\processed\Synthetic_Cubism\pablo-picasso_glass-and-newspaper-1914.jpg,Synthetic_Cubism,pablo-picasso_glass-and-newspaper-1914.jpg,25
data\processed\Pointillism\georges-seurat_trombone-player-1887.jpg,Pointillism,georges-seurat_trombone-player-1887.jpg,18
data\processed\Realism\john-singer-sargent_mrs-henry-white-1883.jpg,Realism,john-singer-sargent_mrs-henry-white-1883.jpg,21
data\processed\Naive_Art_Primitivism\marc-chagall_isaiah-under-divine-inspiration-1956.jpg,Naive_Art_Primitivism,marc-chagall_isaiah-under-divine-inspiration-1956.jpg,15
data\processed\New_Realism\john-french-sloan_blond-nude-with-orange-blue-couch-1925.jpg,New_Realism,john-french-sloan_blond-nude-with-orange-blue-couch-1925.jpg,16
data\processed\Cubism\louis-schanker_carnival-1948.jpg,Cubism,louis-schanker_carnival-1948.jpg,7
data\processed\Ukiyo_e\ito-jakuchu_fukurojin-fukurokuju-the-god-of-longevity-and-wisdom-1790.jpg,Ukiyo_e,ito-jakuchu_fukurojin-fukurokuju-the-god-of-longevity-and-wisdom-1790.jpg,26
data\processed\Abstract_Expressionism\esteban-vicente_azul-1994.jpg,Abstract_Expressionism,esteban-vicente_azul-1994.jpg,0
data\processed\Expressionism\vasile-kazar_unknown-title(95).jpg,Expressionism,vasile-kazar_unknown-title(95).jpg,9
data\processed\Post_Impressionism\bela-czobel_the-priest-at-bergen-1918.jpg,Post_Impressionism,bela-czobel_the-priest-at-bergen-1918.jpg,20
data\processed\Romanticism\gustave-dore_don-quixote-34.jpg,Romanticism,gustave-dore_don-quixote-34.jpg,23
data\processed\Mannerism_Late_Renaissance\titian_study-of-legs-1557.jpg,Mannerism_Late_Renaissance,titian_study-of-legs-1557.jpg,13
data\processed\Post_Impressionism\david-burliuk_the-artist-s-wife-with-a-still-life-of-flowers.jpg,Post_Impressionism,david-burliuk_the-artist-s-wife-with-a-still-life-of-flowers.jpg,20
data\processed\Expressionism\ad-reinhardt_the-rescue-of-art-1946.jpg,Expressionism,ad-reinhardt_the-rescue-of-art-1946.jpg,9
data\processed\Naive_Art_Primitivism\maria-primachenko_my-dear-has-fallen-in-love-with-brigadier-1972.jpg,Naive_Art_Primitivism,maria-primachenko_my-dear-has-fallen-in-love-with-brigadier-1972.jpg,15
data\processed\Art_Nouveau_Modern\leon-bakst_le-martyre-de-saint-sebastien-ida-rubinstein-as-st-sebastian-1911.jpg,Art_Nouveau_Modern,leon-bakst_le-martyre-de-saint-sebastien-ida-rubinstein-as-st-sebastian-1911.jpg,3
data\processed\High_Renaissance\giorgione_judith(1).jpg,High_Renaissance,giorgione_judith(1).jpg,11
data\processed\Minimalism\david-batchelor_idiot-stick-22-2006.jpg,Minimalism,david-batchelor_idiot-stick-22-2006.jpg,14
data\processed\Pop_Art\jim-dine_four-hearts-1969.jpg,Pop_Art,jim-dine_four-hearts-1969.jpg,19
data\processed\Expressionism\iosif-iser_toreador.jpg,Expressionism,iosif-iser_toreador.jpg,9
data\processed\Expressionism\william-h.-johnson_male-nude-portrait-bust-1940(1).jpg,Expressionism,william-h.-johnson_male-nude-portrait-bust-1940(1).jpg,9
data\processed\Synthetic_Cubism\juan-gris_landscape-at-beaulieu.jpg,Synthetic_Cubism,juan-gris_landscape-at-beaulieu.jpg,25
data\processed\Baroque\jan-steen_dancing-couple-detail-1663-8.jpg,Baroque,jan-steen_dancing-couple-detail-1663-8.jpg,4
data\processed\High_Renaissance\leonardo-da-vinci_battle-of-anghiari.jpg,High_Renaissance,leonardo-da-vinci_battle-of-anghiari.jpg,11
data\processed\Art_Nouveau_Modern\raphael-kirchner_envy.jpg,Art_Nouveau_Modern,raphael-kirchner_envy.jpg,3
data\processed\Art_Nouveau_Modern\serge-sudeikin_costume-studies-with-mythological-figures-for-ballet-dionysus-by-glazunov-in-mordkin-theatre-1938-2.jpg,Art_Nouveau_Modern,serge-sudeikin_costume-studies-with-mythological-figures-for-ballet-dionysus-by-glazunov-in-mordkin-theatre-1938-2.jpg,3
data\processed\Northern_Renaissance\hieronymus-bosch_death-and-the-miser-1490-1.jpg,Northern_Renaissance,hieronymus-bosch_death-and-the-miser-1490-1.jpg,17
data\processed\Cubism\olexandr-archipenko_lying-horizontal.jpg,Cubism,olexandr-archipenko_lying-horizontal.jpg,7
data\processed\Minimalism\brice-marden_range-1970.jpg,Minimalism,brice-marden_range-1970.jpg,14
data\processed\Romanticism\caspar-david-friedrich_plowed-field.jpg,Romanticism,caspar-david-friedrich_plowed-field.jpg,23
data\processed\Rococo\bernardo-bellotto_verona-veduta-1746.jpg,Rococo,bernardo-bellotto_verona-veduta-1746.jpg,22
data\processed\High_Renaissance\lorenzo-lotto_allegory-allegory-of-prudence-and-wisdom-1505.jpg,High_Renaissance,lorenzo-lotto_allegory-allegory-of-prudence-and-wisdom-1505.jpg,11
data\processed\Mannerism_Late_Renaissance\paolo-veronese_the-triumph-of-virtue-over-vice-1556.jpg,Mannerism_Late_Renaissance,paolo-veronese_the-triumph-of-virtue-over-vice-1556.jpg,13
data\processed\Fauvism\mary-fedden_chinese-teapot-1989.jpg,Fauvism,mary-fedden_chinese-teapot-1989.jpg,10
data\processed\High_Renaissance\michelangelo_ignudo-9.jpg,High_Renaissance,michelangelo_ignudo-9.jpg,11
data\processed\Minimalism\imi-knoebel_under-the-moon-of-love-1993.jpg,Minimalism,imi-knoebel_under-the-moon-of-love-1993.jpg,14
data\processed\Minimalism\andrei-cadere_round-wooden-bar-in-red-blue-orange-green-yellow-and-violet-1975.jpg,Minimalism,andrei-cadere_round-wooden-bar-in-red-blue-orange-green-yellow-and-violet-1975.jpg,14
data\processed\Fauvism\henri-matisse_a-bunch-of-flowers-1907(1).jpg,Fauvism,henri-matisse_a-bunch-of-flowers-1907(1).jpg,10
data\processed\Cubism\georges-braque_mandolin-glass-pot-and-fruit-1927.jpg,Cubism,georges-braque_mandolin-glass-pot-and-fruit-1927.jpg,7
data\processed\Color_Field_Painting\gene-davis_barricades-1968.jpg,Color_Field_Painting,gene-davis_barricades-1968.jpg,5
data\processed\Contemporary_Realism\neil-welliver_redding-salmon-1998.jpg,Contemporary_Realism,neil-welliver_redding-salmon-1998.jpg,6
data\processed\Ukiyo_e\kitagawa-utamaro_not_detected_233127.jpg,Ukiyo_e,kitagawa-utamaro_not_detected_233127.jpg,26
data\processed\Post_Impressionism\piet-mondrian_gable-farm-with-trees.jpg,Post_Impressionism,piet-mondrian_gable-farm-with-trees.jpg,20
data\processed\Fauvism\rik-wouters_self-portrait-with-black-bandage-1915.jpg,Fauvism,rik-wouters_self-portrait-with-black-bandage-1915.jpg,10
data\processed\Art_Nouveau_Modern\raphael-kirchner_greek-girls-1.jpg,Art_Nouveau_Modern,raphael-kirchner_greek-girls-1.jpg,3
data\processed\Expressionism\chaim-soutine_parisian-suburb.jpg,Expressionism,chaim-soutine_parisian-suburb.jpg,9
data\processed\Art_Nouveau_Modern\raphael-kirchner_melisande-1916.jpg,Art_Nouveau_Modern,raphael-kirchner_melisande-1916.jpg,3
data\processed\Romanticism\jan-matejko_jozef-szujski.jpg,Romanticism,jan-matejko_jozef-szujski.jpg,23
data\processed\New_Realism\edward-hopper_the-city.jpg,New_Realism,edward-hopper_the-city.jpg,16
data\processed\Realism\james-tissot_dilke-charles-wentworth.jpg,Realism,james-tissot_dilke-charles-wentworth.jpg,21
data\processed\Mannerism_Late_Renaissance\sofonisba-anguissola_portrait-of-giuliano-ii-cesarini-aged-14-1586.jpg,Mannerism_Late_Renaissance,sofonisba-anguissola_portrait-of-giuliano-ii-cesarini-aged-14-1586.jpg,13
data\processed\Color_Field_Painting\sam-francis_silvio-set-one-1963.jpg,Color_Field_Painting,sam-francis_silvio-set-one-1963.jpg,5
data\processed\Naive_Art_Primitivism\arman-manookian_polynesian-explorers.jpg,Naive_Art_Primitivism,arman-manookian_polynesian-explorers.jpg,15
data\processed\Early_Renaissance\fra-angelico_san-domenico-altarpiece-1430.jpg,Early_Renaissance,fra-angelico_san-domenico-altarpiece-1430.jpg,8
data\processed\Naive_Art_Primitivism\marc-chagall_solomon-is-proclaimed-a-king-of-israel-i-kings-i-32-40.jpg,Naive_Art_Primitivism,marc-chagall_solomon-is-proclaimed-a-king-of-israel-i-kings-i-32-40.jpg,15
data\processed\Synthetic_Cubism\juan-gris_compotier-carafe-and-open-book.jpg,Synthetic_Cubism,juan-gris_compotier-carafe-and-open-book.jpg,25
data\processed\Naive_Art_Primitivism\mstislav-dobuzhinsky_the-state-theatre-in-kaunas-1931.jpg,Naive_Art_Primitivism,mstislav-dobuzhinsky_the-state-theatre-in-kaunas-1931.jpg,15
data\processed\Cubism\julio-gonzalez_head-1935.jpg,Cubism,julio-gonzalez_head-1935.jpg,7
data\processed\Pointillism\pablo-picasso_woman-with-spanish-dress-1917.jpg,Pointillism,pablo-picasso_woman-with-spanish-dress-1917.jpg,18
data\processed\Baroque\canaletto_piazzetand-the-doge-s-palace-from-the-bacino-di-san-marco.jpg,Baroque,canaletto_piazzetand-the-doge-s-palace-from-the-bacino-di-san-marco.jpg,4
data\processed\Contemporary_Realism\jamie-wyeth_angus-study-1974.jpg,Contemporary_Realism,jamie-wyeth_angus-study-1974.jpg,6
data\processed\Ukiyo_e\ito-jakuchu_lotus-pond-and-fish-1765.jpg,Ukiyo_e,ito-jakuchu_lotus-pond-and-fish-1765.jpg,26
data\processed\Naive_Art_Primitivism\antonio-ligabue_eagles-with-fox.jpg,Naive_Art_Primitivism,antonio-ligabue_eagles-with-fox.jpg,15
data\processed\Post_Impressionism\pierre-bonnard_little-girl-with-a-cat-1899.jpg,Post_Impressionism,pierre-bonnard_little-girl-with-a-cat-1899.jpg,20
data\processed\Pointillism\theo-van-rysselberghe_view-of-meknes.jpg,Pointillism,theo-van-rysselberghe_view-of-meknes.jpg,18
data\processed\Realism\vincent-van-gogh_still-life-of-paintbrushes-in-a-flowerpot-1884.jpg,Realism,vincent-van-gogh_still-life-of-paintbrushes-in-a-flowerpot-1884.jpg,21
data\processed\Mannerism_Late_Renaissance\agnolo-bronzino_christ-in-limbo-1552.jpg,Mannerism_Late_Renaissance,agnolo-bronzino_christ-in-limbo-1552.jpg,13
data\processed\Art_Nouveau_Modern\henri-de-toulouse-lautrec_mademoiselle-marcelle-lender-standing-1895.jpg,Art_Nouveau_Modern,henri-de-toulouse-lautrec_mademoiselle-marcelle-lender-standing-1895.jpg,3
data\processed\Cubism\leopold-survage_composition-cubiste.jpg,Cubism,leopold-survage_composition-cubiste.jpg,7
data\processed\High_Renaissance\raphael_the-virgin-of-the-rose.jpg,High_Renaissance,raphael_the-virgin-of-the-rose.jpg,11
data\processed\New_Realism\george-luks_in-the-corner.jpg,New_Realism,george-luks_in-the-corner.jpg,16
data\processed\Realism\ilya-mashkov_breakfast-still-life-1924.jpg,Realism,ilya-mashkov_breakfast-still-life-1924.jpg,21
data\processed\Ukiyo_e\keisai-eisen_nihonbashi-pl-1-from-a-facsimile-edition-of-sixty-nine-stations-of-the-kiso-highway(1).jpg,Ukiyo_e,keisai-eisen_nihonbashi-pl-1-from-a-facsimile-edition-of-sixty-nine-stations-of-the-kiso-highway(1).jpg,26
data\processed\Fauvism\william-h.-johnson_nude-1939(1).jpg,Fauvism,william-h.-johnson_nude-1939(1).jpg,10
data\processed\Early_Renaissance\luca-signorelli_the-birth-of-st-john-the-baptist.jpg,Early_Renaissance,luca-signorelli_the-birth-of-st-john-the-baptist.jpg,8
data\processed\Symbolism\odilon-redon_the-origins.jpg,Symbolism,odilon-redon_the-origins.jpg,24
data\processed\Action_painting\franz-kline_c-and-o-1958.jpg,Action_painting,franz-kline_c-and-o-1958.jpg,1
data\processed\Realism\ivan-shishkin_pond-1881.jpg,Realism,ivan-shishkin_pond-1881.jpg,21
data\processed\Expressionism\emil-nolde_kneeling-negro-girl-1913.jpg,Expressionism,emil-nolde_kneeling-negro-girl-1913.jpg,9
data\processed\Art_Nouveau_Modern\sergey-solomko_st-jenevieve-and-the-new-attila.jpg,Art_Nouveau_Modern,sergey-solomko_st-jenevieve-and-the-new-attila.jpg,3
data\processed\Contemporary_Realism\jamie-wyeth_foot-1973.jpg,Contemporary_Realism,jamie-wyeth_foot-1973.jpg,6
data\processed\Minimalism\daniel-dezeuze_unknown-title-3.jpg,Minimalism,daniel-dezeuze_unknown-title-3.jpg,14
data\processed\Abstract_Expressionism\betty-parsons_the-tower-1969.jpg,Abstract_Expressionism,betty-parsons_the-tower-1969.jpg,0
data\processed\Pop_Art\yayoi-kusama_butterfly-1988.jpg,Pop_Art,yayoi-kusama_butterfly-1988.jpg,19
data\processed\Contemporary_Realism\neil-welliver_pileated-woodpecker.jpg,Contemporary_Realism,neil-welliver_pileated-woodpecker.jpg,6
data\processed\Ukiyo_e\katsushika-hokusai_a-oiran-a-special-beautiful-courtesan.jpg,Ukiyo_e,katsushika-hokusai_a-oiran-a-special-beautiful-courtesan.jpg,26
data\processed\Minimalism\park-seo-bo_ecriture-no-050520-2005.jpg,Minimalism,park-seo-bo_ecriture-no-050520-2005.jpg,14
data\processed\Early_Renaissance\sandro-botticelli_transfiguration-st-jerome-st-augustine-1500(1).jpg,Early_Renaissance,sandro-botticelli_transfiguration-st-jerome-st-augustine-1500(1).jpg,8
data\processed\Symbolism\nicholas-roerich_ancient-serpent-serpent-of-wisdom-1924.jpg,Symbolism,nicholas-roerich_ancient-serpent-serpent-of-wisdom-1924.jpg,24
data\processed\Color_Field_Painting\morris-louis_pillar-of-fire-1961.jpg,Color_Field_Painting,morris-louis_pillar-of-fire-1961.jpg,5
data\processed\Baroque\francisco-de-zurbaran_st-catherine-of-alexandria.jpg,Baroque,francisco-de-zurbaran_st-catherine-of-alexandria.jpg,4
data\processed\Art_Nouveau_Modern\aubrey-beardsley_the-dancer-s-reward-1894.jpg,Art_Nouveau_Modern,aubrey-beardsley_the-dancer-s-reward-1894.jpg,3
data\processed\Ukiyo_e\katsushika-hokusai_mujeres-teniendo-relaciones-por-medio-de-un-harikata-dildo.jpg,Ukiyo_e,katsushika-hokusai_mujeres-teniendo-relaciones-por-medio-de-un-harikata-dildo.jpg,26
data\processed\Art_Nouveau_Modern\raphael-kirchner_fables-1903.jpg,Art_Nouveau_Modern,raphael-kirchner_fables-1903.jpg,3
data\processed\Analytical_Cubism\georges-braque_woman-reading-1911.jpg,Analytical_Cubism,georges-braque_woman-reading-1911.jpg,2
data\processed\Minimalism\denise-green_blue-quadrant-1984.jpg,Minimalism,denise-green_blue-quadrant-1984.jpg,14
data\processed\Expressionism\ossip-zadkine_group-to-the-four-faces.jpg,Expressionism,ossip-zadkine_group-to-the-four-faces.jpg,9
data\processed\Rococo\pietro-longhi_the-sacrament-of-marriage.jpg,Rococo,pietro-longhi_the-sacrament-of-marriage.jpg,22
data\processed\Mannerism_Late_Renaissance\paolo-veronese_baptism-and-temptation-of-christ-1582.jpg,Mannerism_Late_Renaissance,paolo-veronese_baptism-and-temptation-of-christ-1582.jpg,13
data\processed\Pop_Art\billy-apple_i-dreamed-i-went-to-blazes-in-my-maidenform-bra-red-1965.jpg,Pop_Art,billy-apple_i-dreamed-i-went-to-blazes-in-my-maidenform-bra-red-1965.jpg,19
data\processed\Realism\boris-kustodiev_agitator-man-with-arm-raised-1906.jpg,Realism,boris-kustodiev_agitator-man-with-arm-raised-1906.jpg,21
data\processed\Northern_Renaissance\hans-memling_the-reliquary-of-st-ursula-1489-1.jpg,Northern_Renaissance,hans-memling_the-reliquary-of-st-ursula-1489-1.jpg,17
data\processed\Baroque\guido-reni_the-suicide-of-lucretia-1640.jpg,Baroque,guido-reni_the-suicide-of-lucretia-1640.jpg,4
data\processed\Analytical_Cubism\georges-braque_a-girl(1).jpg,Analytical_Cubism,georges-braque_a-girl(1).jpg,2
data\processed\Early_Renaissance\domenico-ghirlandaio_st-catherine-of-siena-and-st-lawrence.jpg,Early_Renaissance,domenico-ghirlandaio_st-catherine-of-siena-and-st-lawrence.jpg,8
data\processed\Fauvism\georges-braque_port-of-antwerp-1906.jpg,Fauvism,georges-braque_port-of-antwerp-1906.jpg,10
data\processed\Early_Renaissance\domenico-ghirlandaio_the-visitation.jpg,Early_Renaissance,domenico-ghirlandaio_the-visitation.jpg,8
data\processed\Expressionism\ramon-oviedo_interminables-formas-2004.jpg,Expressionism,ramon-oviedo_interminables-formas-2004.jpg,9
data\processed\Northern_Renaissance\jean-fouquet_virgin-and-child.jpg,Northern_Renaissance,jean-fouquet_virgin-and-child.jpg,17
data\processed\Expressionism\jose-gutierrez-solana_the-return-of-the-indian.jpg,Expressionism,jose-gutierrez-solana_the-return-of-the-indian.jpg,9
data\processed\Northern_Renaissance\rogier-van-der-weyden_madonna-with-the-saints.jpg,Northern_Renaissance,rogier-van-der-weyden_madonna-with-the-saints.jpg,17
data\processed\Color_Field_Painting\morris-louis_delta-kappa-1960.jpg,Color_Field_Painting,morris-louis_delta-kappa-1960.jpg,5
data\processed\Romanticism\eugene-delacroix_saint-george-fighting-the-dragon-perseus-delivering-andromeda-1847(1).jpg,Romanticism,eugene-delacroix_saint-george-fighting-the-dragon-perseus-delivering-andromeda-1847(1).jpg,23
data\processed\Expressionism\max-pechstein_woman-desired-by-man-1919.jpg,Expressionism,max-pechstein_woman-desired-by-man-1919.jpg,9
data\processed\Baroque\caravaggio_rest-on-the-flight-into-egypt(1).jpg,Baroque,caravaggio_rest-on-the-flight-into-egypt(1).jpg,4
data\processed\Mannerism_Late_Renaissance\correggio_jupiter-and-io-1532.jpg,Mannerism_Late_Renaissance,correggio_jupiter-and-io-1532.jpg,13
data\processed\Naive_Art_Primitivism\louis-vivin_int-rieur-d-glise.jpg,Naive_Art_Primitivism,louis-vivin_int-rieur-d-glise.jpg,15
data\processed\Rococo\canaletto_the-chapel-of-eton-college-1747.jpg,Rococo,canaletto_the-chapel-of-eton-college-1747.jpg,22
data\processed\Mannerism_Late_Renaissance\paolo-veronese_portrait-of-a-young-man-in-black-1580.jpg,Mannerism_Late_Renaissance,paolo-veronese_portrait-of-a-young-man-in-black-1580.jpg,13
data\processed\Art_Nouveau_Modern\serge-sudeikin_costume-design-for-dickens-christmas-bells-1937.jpg,Art_Nouveau_Modern,serge-sudeikin_costume-design-for-dickens-christmas-bells-1937.jpg,3
data\processed\Symbolism\nicholas-roerich_song-of-shambhala-1943.jpg,Symbolism,nicholas-roerich_song-of-shambhala-1943.jpg,24
data\processed\Abstract_Expressionism\sam-francis_la-primavera-1988(1).jpg,Abstract_Expressionism,sam-francis_la-primavera-1988(1).jpg,0
data\processed\Romanticism\caspar-david-friedrich_wc-cdfluisesponholz.jpg,Romanticism,caspar-david-friedrich_wc-cdfluisesponholz.jpg,23
data\processed\Color_Field_Painting\anne-truitt_envoi-1989.jpg,Color_Field_Painting,anne-truitt_envoi-1989.jpg,5
data\processed\Abstract_Expressionism\brett-whiteley_untitled-red-painting-1960.jpg,Abstract_Expressionism,brett-whiteley_untitled-red-painting-1960.jpg,0
data\processed\Baroque\rembrandt_woman-in-bed-1645.jpg,Baroque,rembrandt_woman-in-bed-1645.jpg,4
data\processed\Pointillism\theo-van-rysselberghe_paul-signac-at-the-helm-of-olympia-1896.jpg,Pointillism,theo-van-rysselberghe_paul-signac-at-the-helm-of-olympia-1896.jpg,18
data\processed\Art_Nouveau_Modern\aubrey-beardsley_volpone-adoring-his-treasures.jpg,Art_Nouveau_Modern,aubrey-beardsley_volpone-adoring-his-treasures.jpg,3
data\processed\Naive_Art_Primitivism\niko-pirosmani_tamar-of-georgia.jpg,Naive_Art_Primitivism,niko-pirosmani_tamar-of-georgia.jpg,15
data\processed\Pop_Art\hiro-yamagata_snowy-night-swing-1990.jpg,Pop_Art,hiro-yamagata_snowy-night-swing-1990.jpg,19
